UserID,q34_[my first name],q34_[nickname based on my first name],q34_Baba,q34_Dad,q34_Father,q34_Mama,q34_Mom,q34_Mother,q34_Mum,q34_Papa,q34_Parent,q34_Ren,q34_Questioning or unknown
244410553,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
244410303,No,No,No,Yes,No,No,No,No,No,No,No,No,No
244410569,No,No,No,No,No,Yes,No,No,No,No,No,No,No
244410474,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244410126,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No
244406150,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No
244410178,No,No,No,No,No,No,No,No,No,No,No,No,No
244410180,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes
244410552,No,No,No,Yes,No,No,No,No,No,No,No,No,No
244410238,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244410537,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244409635,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
244409803,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No
244409509,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244410253,No,No,No,No,No,No,No,No,No,No,No,No,No
244409818,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,No
244410667,No,No,No,No,No,No,No,No,No,No,No,No,No
244410696,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244410140,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
244410375,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No
244410431,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No
244408977,No,No,No,No,No,No,No,No,No,No,No,No,No
244410250,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes
244409782,No,No,No,No,No,No,No,No,No,No,No,No,No
244410764,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No
244409971,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No
244410461,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
244410676,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No
244409790,No,No,No,No,No,No,No,No,No,No,No,No,No
244410791,No,No,No,No,No,No,No,No,No,No,No,No,No
244410760,No,No,No,No,No,No,Yes,No,No,No,No,No,No
244410632,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
244410105,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No
244410849,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244410469,No,No,No,No,No,No,No,No,No,No,No,No,No
244410858,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244410610,No,No,No,No,No,No,No,No,No,Yes,No,No,No
244410623,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No
244410003,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No
244409413,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No
244410863,Yes,No,No,No,No,No,No,No,No,No,No,No,No
244410788,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No
244410919,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No
244411042,No,No,No,No,No,Yes,No,No,No,No,No,No,No
244410608,No,No,No,No,No,No,No,No,No,No,Yes,No,No
244410422,No,No,No,No,No,No,No,No,No,No,No,No,No
244410810,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
244410823,No,No,No,No,No,No,No,No,No,No,No,No,No
244410995,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
244410718,No,No,No,No,No,No,No,No,No,No,No,No,No
244410376,No,No,No,No,No,No,No,No,No,No,No,Yes,No
244410010,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
244409780,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No
244410753,Yes,No,No,No,No,No,No,No,No,No,No,No,No
244411109,No,No,No,No,No,No,No,No,No,No,No,Yes,No
244409866,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No
244410694,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244411158,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No
244410298,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes
244411010,No,No,No,No,No,No,No,No,No,No,Yes,No,No
244410814,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
244411145,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244410929,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
244410390,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No
244410984,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No
244410070,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No
244410930,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes
244411029,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No
244411003,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244411157,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No
244411207,Yes,No,No,No,No,No,No,No,No,No,No,No,No
244410766,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No
244409797,Yes,No,No,No,No,No,No,No,No,No,No,No,No
244411164,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244411182,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
244411172,No,No,No,No,No,Yes,No,No,No,No,No,No,No
244411200,No,No,No,No,No,No,No,No,No,No,No,Yes,No
244410854,No,No,No,No,No,No,No,No,No,No,No,No,No
244411289,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244411149,No,No,No,No,No,No,No,No,No,Yes,No,No,No
244410688,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No
244410068,No,No,No,No,No,No,No,No,No,No,No,No,No
244411024,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
244411051,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
244410274,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No
244410855,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
244411287,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No
244411038,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244410743,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes
244410941,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No
244410498,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No
244410777,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244409369,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes
244411202,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244411036,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244410923,No,No,No,No,No,No,No,No,No,No,No,No,No
244411332,Yes,No,No,No,No,No,No,No,No,No,No,No,No
244410829,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
244411244,No,No,No,No,No,No,No,No,No,No,No,No,No
244411433,No,No,No,Yes,No,No,No,No,No,No,No,No,No
244411298,No,No,No,No,No,No,No,No,Yes,No,No,No,No
244411416,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No
244410864,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
244410059,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No
244411347,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
244411315,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
244411296,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
244411255,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No
244411162,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244411466,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244411181,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244411553,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No
244410257,No,No,No,No,No,No,No,No,No,No,No,No,No
244409359,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No
244410724,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No
244410976,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
244411394,No,No,No,No,No,No,No,No,No,No,No,No,No
244411413,No,No,Yes,No,No,No,No,No,No,No,No,No,No
244410655,No,No,No,No,No,No,No,No,No,No,No,No,No
244411455,No,No,No,No,No,No,No,No,No,No,No,No,No
244410899,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No
244410821,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes
244411185,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No
244409646,No,No,No,Yes,No,No,No,No,No,No,No,No,No
244411209,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No
244411432,No,No,No,Yes,No,No,No,No,No,No,No,No,No
244410646,No,No,No,No,No,Yes,No,No,No,No,No,No,No
244411316,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No
244411340,No,No,No,Yes,No,No,No,No,No,No,No,No,No
244411320,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244411290,Yes,No,No,No,No,No,No,No,No,No,No,No,No
244411607,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No
244410527,No,No,No,No,No,Yes,No,No,No,No,No,No,No
244410695,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes
244411233,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244410677,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No
244411328,No,No,No,No,No,No,No,No,No,No,No,Yes,No
244411527,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244411545,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No
244411757,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244411438,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
244410626,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
244410600,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No
244411731,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244411286,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No
244410659,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No
244410254,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes
244411735,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No
244411231,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No
244410091,No,No,No,No,No,No,No,No,No,No,No,No,No
244411441,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
244411272,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244411568,No,No,No,No,No,Yes,No,No,No,No,No,No,No
244411247,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No
244411750,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes
244411563,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244411023,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes
244411706,No,No,Yes,No,No,No,No,No,No,No,No,No,No
244409322,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes
244411592,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
244411838,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No
244410587,No,No,No,Yes,No,No,No,No,No,No,No,No,No
244411811,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No
244411327,No,No,No,No,No,No,No,No,No,No,No,No,No
244411419,No,No,No,No,No,No,No,No,No,No,No,No,No
244411614,No,No,No,Yes,No,No,No,No,No,No,No,No,No
244411895,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244411662,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244410712,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No
244411879,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244411282,No,No,No,No,No,No,No,No,Yes,No,No,No,No
244411575,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No
244411785,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No
244411846,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No
244411637,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244411391,No,No,No,Yes,No,No,No,No,No,No,No,No,No
244411972,No,No,No,No,No,No,No,No,No,No,No,No,No
244411850,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244411773,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No
244411540,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No
244410618,No,No,No,No,No,No,No,No,No,No,No,No,No
244412276,No,No,No,No,No,No,No,No,No,No,No,No,No
244411768,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No
244412115,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No
244411658,No,No,No,No,No,No,No,No,No,No,No,No,No
244409321,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No
244412164,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No
244412001,No,No,No,No,No,No,No,No,No,Yes,No,No,No
244411936,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No
244411649,No,No,No,Yes,No,No,No,No,No,No,No,No,No
244411469,No,No,No,Yes,No,No,No,No,No,No,No,No,No
244411584,No,No,No,No,No,No,No,No,No,No,No,No,No
244410647,No,No,No,No,No,No,No,No,No,No,No,No,No
244410329,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
244411252,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No
244411666,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244412047,Yes,No,No,No,No,No,No,No,No,No,No,No,No
244411559,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244410653,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes
244412253,Yes,No,No,No,No,No,No,No,No,No,No,No,No
244411601,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No
244412234,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244412129,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No
244411675,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No
244410654,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,Yes
244411798,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No
244411747,No,No,No,No,No,No,No,No,No,No,No,No,No
244411897,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No
244411828,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244412096,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes
244411297,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
244412282,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No
244412406,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No
244411920,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244412169,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244412427,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244412177,No,No,No,No,No,Yes,No,No,No,No,No,No,No
244411279,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No
244412372,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes
244412085,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No
244412081,No,No,No,No,No,No,No,No,No,No,Yes,No,No
244411586,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes
244412039,No,No,No,Yes,No,No,No,No,No,No,No,No,No
244412244,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No
244412101,No,No,No,No,No,No,No,No,No,No,No,No,No
244412032,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No
244411752,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No
244412277,No,No,No,No,No,No,No,No,No,No,No,No,No
244412194,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244412506,No,No,No,No,No,No,No,No,No,No,No,No,No
244412275,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes
244411522,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No
244412397,No,No,No,No,No,No,No,No,No,No,No,No,No
244411790,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244411600,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244411579,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244405484,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
244412339,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes
244412476,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No
244412501,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
244412560,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No
244412094,No,No,No,No,No,No,No,No,No,No,No,No,No
244409888,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244411407,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
244412482,No,No,No,No,No,No,No,No,No,No,No,No,No
244412433,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
244411026,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes
244411644,No,No,No,No,No,No,No,No,No,No,Yes,No,No
244411596,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No
244411865,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
244412311,No,No,No,No,No,No,Yes,No,No,No,No,No,No
244412491,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No
244412557,No,No,No,No,No,No,No,No,No,No,No,No,No
244412477,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No
244411864,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes
244412239,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244412674,No,No,No,No,No,No,No,No,No,No,No,No,No
244412297,No,No,No,No,No,No,No,No,No,No,No,No,No
244412149,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes
244412579,No,No,No,Yes,No,No,No,No,No,No,No,No,No
244411385,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes
244409982,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes
244412620,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244412728,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No
244411889,No,No,Yes,No,No,No,No,No,No,No,No,No,No
244411996,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244412722,No,No,No,No,No,No,No,No,No,Yes,No,No,No
244409584,No,No,No,No,No,No,No,No,No,No,No,No,No
244412380,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244412248,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No
244412576,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
244412358,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244412122,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
244412808,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
244412737,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244412252,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No
244412844,No,No,No,No,No,No,No,No,No,No,No,No,No
244412613,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No
244412712,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
244412421,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes
244412836,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No
244412441,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No
244412969,No,No,No,No,No,No,Yes,No,No,No,No,No,No
244412518,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
244411754,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244412933,No,No,No,No,No,No,No,No,No,No,No,No,No
244412747,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244409189,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244409692,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No
244412918,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No
244412575,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes
244412714,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
244412796,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244412750,No,No,No,No,No,No,No,No,No,No,No,No,No
244412720,No,No,No,No,No,No,No,No,No,No,No,No,No
244412431,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No
244412644,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244412660,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No
244412857,No,No,No,No,No,Yes,No,No,No,No,No,No,No
244412352,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244413087,Yes,No,No,No,No,No,No,No,No,No,No,No,No
244412499,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No
244412504,No,No,No,No,No,No,No,No,No,No,No,No,No
244412866,No,No,No,No,No,No,No,No,Yes,No,No,No,No
244412279,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No
244413003,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244411639,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
244412827,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
244412840,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244412766,No,No,No,No,No,No,No,No,No,No,No,No,No
244412987,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
244413084,No,No,Yes,No,No,No,No,No,No,No,No,No,No
244412783,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244412869,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No
244413036,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No
244412079,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes
244412985,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No
244412806,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No
244412540,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244413223,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
244413111,No,No,No,No,No,No,No,No,No,No,No,No,No
244412921,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes
244412073,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No
244413029,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244412903,No,No,No,No,No,No,No,No,No,No,No,No,No
244413319,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
244412839,No,No,No,No,No,No,No,No,No,Yes,No,No,No
244411980,No,No,No,No,No,No,No,No,No,No,No,No,No
244412313,No,No,No,No,No,No,No,No,No,No,No,No,No
244413399,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes
244412883,No,No,No,No,No,No,No,No,No,No,No,No,No
244413189,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No
244413139,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No
244413206,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No
244413284,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244413478,No,No,Yes,No,No,No,No,No,No,No,No,No,No
244413051,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No
244411634,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244413503,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No
244413171,No,No,No,No,No,No,No,No,No,No,No,No,No
244412865,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No
244413082,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes
244413506,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244411698,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
244413650,No,No,No,No,No,No,No,No,No,No,No,Yes,No
244412285,No,No,No,Yes,No,No,No,No,No,No,No,No,No
244413514,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244412792,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244413579,No,No,No,No,No,No,No,No,No,No,No,No,No
244409879,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes
244413441,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244413362,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No
244413253,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No
244412972,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No
244413632,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244413306,No,No,No,No,No,No,No,No,No,No,No,No,No
244412890,No,No,No,No,No,No,Yes,No,No,No,No,No,No
244413079,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No
244413448,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No
244413196,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No
244412756,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No
244413587,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No
244413449,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No
244413724,No,No,No,No,No,No,No,No,No,No,No,No,No
244413682,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244413298,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
244413639,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244413500,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244412956,No,No,No,No,No,No,No,No,No,No,No,No,No
244412932,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No
244413234,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244412843,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes
244413805,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244413974,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No
244411653,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244413104,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No
244413032,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
244413929,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244413106,No,No,No,No,No,No,No,No,No,No,No,No,No
244413846,Yes,No,No,No,No,No,No,No,No,No,No,No,No
244412801,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
244413691,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244410049,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
244413827,Yes,No,No,No,No,No,No,No,No,No,No,No,No
244413847,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
244413807,Yes,No,No,No,No,No,No,No,No,No,No,No,No
244412386,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
244413255,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244413950,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes
244413363,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No
244412946,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes
244413796,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
244413956,No,No,No,No,No,No,No,No,No,No,No,No,No
244414148,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244413863,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244413237,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No
244413832,No,No,No,No,No,No,Yes,No,No,No,No,No,No
244413982,No,No,No,No,No,No,Yes,No,No,No,No,No,No
244413768,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244414092,No,No,No,No,No,No,Yes,No,No,No,No,No,No
244413524,No,No,No,No,No,No,No,No,No,No,No,No,No
244414075,No,No,No,No,No,No,No,No,No,No,No,No,No
244413692,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No
244407751,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No
244413343,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No
244413093,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
244413722,No,No,No,No,No,No,No,No,No,No,No,No,No
244413839,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No
244413949,No,No,No,No,No,No,No,No,No,No,No,No,No
