UserID,q7_Sir,q7_Miss,q7_Ma'am,q7_Madam,q7_Friend,q7_Comrade,q7_Mx,q7_No title at all,q7_Questioning or unknown
244411185,No,Yes,Yes,No,Yes,No,No,No,No
244409646,Yes,No,Yes,Yes,No,No,Yes,Yes,No
244411209,No,No,Yes,No,No,No,Yes,Yes,No
244411432,No,Yes,No,Yes,No,No,No,No,No
244410646,No,Yes,No,No,No,No,No,No,No
244411316,Yes,No,No,No,Yes,No,No,Yes,No
244411340,No,No,No,No,Yes,No,No,Yes,No
244411320,No,No,No,No,No,No,Yes,Yes,No
244411290,No,No,No,No,No,No,No,Yes,No
244411607,No,No,No,No,Yes,Yes,No,No,No
244410527,No,No,No,No,No,No,No,Yes,No
244410695,Yes,No,No,No,No,No,Yes,Yes,No
244411233,No,No,No,No,Yes,Yes,No,Yes,No
244410677,No,No,No,No,No,No,No,Yes,No
244411328,Yes,No,No,No,No,No,No,No,No
244411527,No,No,No,No,No,No,No,Yes,No
244411545,Yes,No,No,No,No,Yes,No,Yes,No
244411757,No,No,No,No,No,No,No,Yes,No
244411438,No,No,No,No,No,No,No,Yes,No
244410626,Yes,No,No,No,No,No,No,Yes,No
244410600,Yes,No,No,No,No,Yes,No,Yes,No
244411731,No,No,No,No,No,No,No,Yes,No
244411286,No,No,No,No,Yes,Yes,Yes,No,No
244410659,Yes,No,No,No,No,No,Yes,Yes,No
244410254,No,No,No,No,No,No,No,Yes,No
244411735,No,No,No,No,Yes,Yes,Yes,Yes,Yes
244411231,Yes,No,No,No,No,No,No,No,No
244410091,No,No,No,No,No,No,No,Yes,No
244411441,No,No,No,No,Yes,No,Yes,Yes,No
244411272,No,No,No,No,No,No,No,Yes,No
244411568,No,No,No,No,No,No,No,No,No
244411247,No,No,No,No,Yes,Yes,No,Yes,No
244411750,Yes,No,No,No,Yes,Yes,Yes,Yes,No
244411563,No,No,No,No,No,Yes,No,Yes,No
244411023,No,No,No,No,No,No,Yes,Yes,No
244411706,No,No,No,No,Yes,No,No,Yes,No
244409322,No,No,No,No,Yes,No,Yes,No,No
244411592,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
244411838,No,No,Yes,No,Yes,No,No,No,No
244410587,No,No,No,No,No,No,No,Yes,No
244411811,Yes,No,No,No,Yes,No,No,Yes,No
244411327,No,No,No,No,No,No,No,Yes,No
244411419,Yes,No,No,No,No,No,No,No,Yes
244411614,Yes,No,No,No,No,No,No,No,No
244411895,No,No,No,No,No,No,No,Yes,No
244411662,No,No,No,No,No,No,No,Yes,No
244410712,No,No,No,No,No,No,No,Yes,No
244411879,Yes,No,No,No,No,No,No,No,No
244411282,No,Yes,Yes,No,No,No,No,No,No
244411575,No,No,No,No,No,Yes,No,Yes,No
244411785,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No
244411846,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No
244411637,No,Yes,No,No,No,No,No,No,No
244411391,Yes,No,No,No,No,No,No,Yes,No
244411972,No,No,No,No,No,No,No,Yes,No
244411850,No,No,No,No,No,No,Yes,No,No
244411773,No,Yes,Yes,No,No,No,No,Yes,No
244411540,No,No,Yes,No,No,No,No,No,No
244410618,No,No,No,No,Yes,Yes,No,Yes,No
244412276,No,No,Yes,No,No,No,No,No,No
244411768,No,No,No,No,No,No,No,Yes,No
244412115,Yes,No,No,No,No,No,No,Yes,No
244411658,No,No,No,No,No,No,No,Yes,No
244409321,No,No,No,No,No,No,No,Yes,No
244412164,Yes,No,No,No,Yes,Yes,No,Yes,No
244412001,Yes,No,No,No,Yes,Yes,No,Yes,No
244411936,No,Yes,Yes,No,Yes,No,No,No,No
244411649,Yes,No,No,No,No,No,No,No,No
244411469,Yes,No,No,No,No,No,No,Yes,No
244411584,Yes,No,Yes,Yes,Yes,No,No,No,No
244410647,Yes,No,No,No,Yes,Yes,No,Yes,No
244410329,Yes,No,Yes,No,No,No,No,Yes,No
244411252,Yes,No,No,No,No,Yes,No,No,No
244411666,No,No,No,No,No,No,No,Yes,No
244412047,No,Yes,No,No,No,Yes,Yes,No,No
244411559,No,No,No,No,No,No,No,Yes,No
244410653,Yes,Yes,No,No,No,No,No,Yes,Yes
244412253,No,No,No,No,No,No,No,Yes,No
244411601,Yes,No,No,No,Yes,Yes,No,Yes,No
244412234,No,No,No,No,Yes,No,No,Yes,No
244412129,No,No,No,No,No,No,No,Yes,No
244411675,No,No,No,No,No,No,No,Yes,Yes
244410654,No,Yes,No,No,No,No,Yes,Yes,No
244411798,No,No,No,No,No,Yes,No,No,Yes
244411747,Yes,No,No,No,Yes,No,No,Yes,Yes
244411897,No,No,No,No,No,Yes,Yes,No,No
244411828,No,No,No,No,No,No,No,Yes,No
244412096,No,No,No,No,No,No,No,Yes,No
244411297,No,Yes,No,No,No,No,No,Yes,No
244412282,Yes,No,No,No,Yes,No,No,No,No
244412406,No,Yes,Yes,No,No,No,No,No,No
244411920,Yes,No,No,No,No,No,Yes,No,No
244412169,Yes,No,No,No,No,Yes,No,Yes,No
244412427,Yes,No,No,No,No,No,No,Yes,Yes
244412177,Yes,No,No,No,No,No,No,Yes,No
244411279,Yes,No,No,No,Yes,Yes,No,Yes,No
244412372,No,No,No,No,No,Yes,No,No,No
244412085,Yes,No,No,No,No,No,No,No,No
244412081,No,No,No,No,Yes,No,No,Yes,No
244411586,Yes,No,No,No,Yes,No,No,No,No
244412039,No,No,No,No,No,No,No,Yes,No
244412244,No,No,No,No,No,No,No,Yes,No
244412101,Yes,No,No,No,Yes,Yes,No,Yes,No
244412032,Yes,No,Yes,No,Yes,No,No,Yes,No
244411752,Yes,No,No,No,No,No,No,No,No
244412277,No,No,No,No,No,No,No,Yes,Yes
244412194,Yes,No,No,No,No,No,No,No,No
244412506,No,No,No,No,No,No,No,Yes,No
244412275,No,No,No,No,Yes,No,No,Yes,Yes
244411522,Yes,No,No,No,No,No,No,No,No
244412397,No,No,No,No,No,No,No,Yes,No
244411790,No,No,No,No,No,No,No,Yes,No
244411600,No,No,No,No,No,No,No,Yes,No
244411579,Yes,No,No,No,No,No,No,Yes,No
244405484,No,Yes,No,No,No,No,No,Yes,Yes
244412339,Yes,Yes,No,No,No,No,No,No,No
244412476,No,No,No,No,No,No,Yes,No,No
244412501,No,No,No,No,No,No,No,Yes,No
244412560,No,No,No,No,No,No,No,Yes,No
244412094,Yes,No,No,No,No,No,No,Yes,No
244409888,No,No,No,No,No,No,No,Yes,No
244411407,No,No,No,No,No,No,No,Yes,No
244412482,Yes,No,No,No,No,No,No,No,No
244412433,No,No,No,No,Yes,Yes,No,Yes,No
244411026,No,No,No,No,No,No,Yes,Yes,No
244411644,Yes,No,No,No,No,No,No,No,No
244411596,Yes,No,No,No,Yes,Yes,Yes,No,No
244411865,No,No,No,No,No,No,Yes,No,No
244412311,No,Yes,No,No,No,No,No,No,No
244412491,Yes,No,No,No,No,No,Yes,Yes,No
244412557,Yes,No,No,No,Yes,Yes,No,No,No
244412477,No,Yes,Yes,No,No,No,No,Yes,No
244411864,No,Yes,Yes,No,No,No,No,Yes,No
244412239,No,No,No,No,Yes,No,Yes,No,No
244412674,No,No,No,No,No,No,No,Yes,No
244412297,No,Yes,Yes,No,Yes,Yes,No,Yes,No
244412149,No,No,No,No,No,No,No,Yes,No
244412579,Yes,No,No,No,No,No,No,No,No
244411385,No,No,No,No,Yes,No,Yes,Yes,No
244409982,No,No,No,No,No,No,Yes,No,Yes
244412620,Yes,No,No,No,No,No,No,Yes,No
244412728,Yes,No,No,No,No,No,Yes,No,No
244411889,Yes,No,No,No,No,No,No,No,No
244411996,No,No,No,No,No,No,No,Yes,No
244412722,No,No,No,No,No,No,No,Yes,No
244409584,No,No,No,No,Yes,No,Yes,Yes,No
244412380,No,Yes,No,No,No,No,No,No,No
244412248,Yes,No,No,No,No,No,No,Yes,No
244412576,No,No,No,No,No,No,Yes,Yes,No
244412358,No,No,No,No,No,No,No,Yes,No
244412122,No,No,No,No,Yes,No,Yes,Yes,No
244412808,Yes,No,No,No,Yes,No,No,Yes,Yes
244412737,No,No,No,No,Yes,No,No,Yes,No
244412252,No,No,No,No,Yes,Yes,No,No,No
244412844,No,No,No,No,No,No,No,Yes,No
244412613,Yes,No,No,No,No,No,No,No,No
244412712,Yes,No,No,No,No,Yes,No,No,No
244412421,No,No,No,No,Yes,No,No,Yes,No
244412836,No,No,No,No,No,No,No,Yes,No
244412441,Yes,No,No,Yes,No,No,Yes,No,No
244412969,Yes,Yes,Yes,No,No,No,No,No,No
244412518,Yes,No,No,No,No,No,No,No,No
244411754,Yes,No,No,No,No,No,No,Yes,No
244412933,Yes,Yes,No,No,No,No,No,No,No
244412747,No,No,No,No,No,No,No,Yes,No
244409189,Yes,No,No,No,No,No,Yes,No,No
244409692,Yes,No,No,No,Yes,No,No,No,No
244412918,No,No,No,No,Yes,Yes,No,Yes,No
244412575,Yes,No,No,No,No,No,No,Yes,Yes
244412714,Yes,No,Yes,No,No,No,No,No,No
244412796,No,No,No,No,No,No,No,Yes,Yes
244412750,No,No,Yes,No,No,No,No,Yes,No
244412720,Yes,No,No,No,No,No,No,Yes,No
244412431,No,No,No,No,Yes,Yes,Yes,No,No
244412644,No,No,No,No,Yes,No,No,Yes,No
244412660,No,No,No,No,No,No,No,Yes,No
244412857,No,No,No,No,No,No,No,Yes,No
244412352,No,No,No,No,No,No,No,Yes,No
244413087,Yes,No,No,No,Yes,Yes,No,No,No
244412499,No,No,No,No,Yes,No,No,No,No
244412504,Yes,No,No,Yes,Yes,Yes,No,Yes,No
244412866,No,Yes,No,No,No,No,Yes,No,No
244412279,No,No,No,No,No,No,No,Yes,No
244413003,No,No,No,No,No,No,Yes,Yes,Yes
244411639,No,No,No,Yes,No,No,Yes,No,No
244412827,No,No,No,No,Yes,Yes,No,Yes,No
244412840,No,No,No,No,No,Yes,Yes,Yes,No
244412766,Yes,No,No,No,Yes,Yes,Yes,Yes,No
244412987,No,No,No,No,No,Yes,No,Yes,No
244413084,No,No,No,No,No,No,No,Yes,No
244412783,Yes,No,No,No,No,No,Yes,No,Yes
244412869,Yes,No,No,No,Yes,No,No,Yes,No
244413036,Yes,No,No,No,No,No,Yes,Yes,No
244412079,Yes,No,No,No,Yes,No,No,No,No
244412985,Yes,No,No,No,Yes,No,Yes,Yes,No
244412806,No,No,No,No,Yes,No,No,Yes,No
244412540,Yes,No,No,No,No,No,Yes,Yes,No
244413223,No,No,No,No,No,Yes,No,Yes,No
244413111,No,No,No,No,Yes,Yes,No,No,No
244412921,No,No,No,No,No,No,No,Yes,Yes
244412073,No,No,No,No,Yes,No,No,No,Yes
244413029,No,Yes,No,No,No,Yes,Yes,No,No
244412903,No,No,No,No,No,No,No,Yes,No
244413319,No,Yes,No,No,Yes,Yes,No,No,No
244412839,Yes,No,No,No,No,No,No,No,No
244411980,No,No,No,No,No,No,No,Yes,No
244412313,No,No,Yes,No,No,No,Yes,No,No
244413399,No,No,No,No,Yes,No,No,No,No
244412883,No,No,No,No,No,No,No,Yes,No
244413189,No,No,No,No,No,No,No,Yes,No
244413139,No,No,No,No,No,No,No,Yes,No
244413206,Yes,No,No,No,No,No,No,No,No
244413284,Yes,No,No,No,Yes,No,No,Yes,No
244413478,No,No,No,No,Yes,No,No,No,No
244413051,Yes,No,No,No,No,No,No,No,No
244411634,Yes,No,No,No,Yes,No,No,No,No
244413503,Yes,No,No,No,No,No,No,No,No
244413171,No,No,No,No,No,Yes,No,No,No
244412865,No,No,No,No,Yes,Yes,No,Yes,No
244413082,No,Yes,No,No,No,No,No,No,No
244413506,No,Yes,No,No,No,No,Yes,Yes,No
244411698,Yes,No,No,No,No,No,No,Yes,No
244413650,No,Yes,No,No,No,No,No,Yes,Yes
244412285,No,No,No,No,No,No,No,Yes,No
244413514,No,No,No,No,No,No,No,Yes,No
244412792,Yes,No,No,No,No,No,No,Yes,No
244413579,No,No,No,No,No,No,No,Yes,No
244409879,Yes,No,No,No,No,No,No,Yes,Yes
244413441,Yes,No,Yes,No,No,No,No,No,Yes
244413362,Yes,No,No,No,No,No,No,Yes,No
244413253,No,No,No,No,Yes,No,Yes,Yes,No
244412972,No,Yes,No,No,No,No,No,Yes,No
244413632,No,No,No,No,No,No,Yes,No,No
244413306,No,No,No,No,No,Yes,No,Yes,No
244412890,No,No,Yes,No,No,No,No,No,No
244413079,No,No,No,No,No,No,No,Yes,No
244413448,No,No,No,No,Yes,Yes,No,Yes,No
244413196,Yes,No,No,No,Yes,Yes,No,Yes,No
244412756,No,No,No,No,No,No,No,Yes,No
244413587,Yes,No,No,No,Yes,Yes,No,Yes,No
244413449,Yes,No,No,No,Yes,No,Yes,Yes,No
244413724,No,No,No,No,No,Yes,Yes,Yes,No
244413682,No,No,No,No,No,No,Yes,No,No
244413298,No,No,No,No,No,No,No,Yes,No
244413639,No,No,No,No,No,No,No,Yes,No
244413500,Yes,No,No,No,No,No,No,Yes,No
244412956,Yes,No,No,No,No,No,No,Yes,No
244412932,Yes,No,No,No,Yes,No,Yes,Yes,No
244413234,No,No,No,No,Yes,No,No,Yes,No
244412843,No,No,No,No,No,No,Yes,Yes,No
244413805,Yes,No,No,No,No,No,Yes,Yes,No
244413974,No,No,No,No,Yes,No,Yes,Yes,No
244411653,Yes,No,No,No,No,No,Yes,Yes,No
244413104,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No
244413032,Yes,Yes,No,No,No,No,Yes,Yes,No
244413929,No,No,No,No,No,No,No,Yes,No
244413106,No,No,No,No,No,No,No,Yes,No
244413846,No,No,No,No,No,No,No,Yes,No
244412801,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No
244413691,No,No,No,No,No,No,No,No,Yes
244410049,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
244413827,No,No,No,No,No,No,No,Yes,No
244413847,No,No,No,No,No,No,No,Yes,No
244413807,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
244412386,No,No,No,No,No,No,No,Yes,No
244413255,No,No,No,No,No,No,No,Yes,Yes
244413950,No,No,No,No,Yes,No,No,Yes,No
244413363,No,No,No,No,Yes,Yes,No,No,No
244412946,Yes,No,Yes,No,No,No,No,Yes,No
244413796,Yes,No,No,No,No,No,No,Yes,No
244413956,No,No,No,No,No,No,No,Yes,No
244414148,Yes,Yes,Yes,No,No,No,No,No,No
244413863,No,No,No,No,Yes,No,No,Yes,No
244413237,No,No,Yes,No,Yes,No,Yes,No,No
244413832,No,No,No,No,No,No,No,Yes,No
244413982,No,Yes,No,No,No,No,No,No,No
244413768,No,No,No,No,Yes,No,No,Yes,No
244414092,No,No,No,No,No,No,No,Yes,No
244413524,No,No,No,No,No,No,No,No,Yes
244414075,No,No,No,No,No,No,No,Yes,No
244413692,Yes,No,No,No,Yes,Yes,No,Yes,No
244407751,No,No,No,No,No,Yes,Yes,No,No
244413343,Yes,No,No,No,No,No,No,Yes,No
244413093,Yes,No,No,No,No,No,No,Yes,No
244413722,No,No,No,No,Yes,No,No,Yes,No
244413839,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No
244413949,No,No,No,No,No,No,No,Yes,No
244411896,Yes,No,No,No,No,No,No,Yes,No
244413696,No,Yes,No,No,No,No,No,No,No
244412751,Yes,No,No,No,No,No,No,No,No
244414062,No,Yes,Yes,No,No,No,Yes,No,No
244414184,No,No,No,No,No,Yes,No,No,No
244414004,Yes,No,No,No,No,No,No,Yes,No
244414052,No,No,No,No,No,No,No,Yes,No
244413475,Yes,No,No,No,Yes,No,No,Yes,No
244410570,No,No,No,No,Yes,No,No,Yes,No
244407225,No,No,No,No,No,Yes,Yes,Yes,No
244414034,No,No,No,No,No,No,Yes,Yes,No
244413495,No,No,No,No,No,No,Yes,No,No
244413997,Yes,No,No,No,No,No,No,Yes,No
244413898,No,No,No,No,No,Yes,No,Yes,No
244413904,Yes,No,No,No,No,Yes,Yes,Yes,No
244413657,Yes,No,No,No,No,No,Yes,No,No
244413712,Yes,No,No,No,Yes,Yes,No,Yes,No
244413771,Yes,No,No,No,Yes,Yes,No,Yes,No
244414183,Yes,No,No,No,No,No,No,Yes,No
244413338,Yes,No,Yes,No,Yes,No,No,No,No
244414227,Yes,No,No,No,Yes,Yes,No,Yes,No
244414280,Yes,No,No,No,No,No,No,No,No
244412805,No,Yes,No,No,Yes,No,No,Yes,No
244414115,No,No,No,No,No,No,No,Yes,No
244413703,No,No,No,No,No,No,No,Yes,Yes
244414241,No,No,No,No,Yes,No,No,No,No
244413572,No,No,No,No,No,No,Yes,Yes,No
244414155,Yes,No,No,No,No,No,No,Yes,No
244414108,No,No,No,No,No,No,No,Yes,No
244413801,No,No,No,No,No,No,No,Yes,No
244414153,No,No,No,No,Yes,No,No,Yes,No
244412458,Yes,Yes,Yes,Yes,No,No,Yes,No,No
244414126,No,No,No,No,No,No,Yes,No,No
244414338,No,Yes,No,No,No,No,No,Yes,No
244413879,Yes,No,No,No,No,No,No,No,No
244413388,Yes,No,No,No,No,No,No,Yes,No
244413981,Yes,No,No,No,No,No,No,No,No
244413659,Yes,No,No,No,No,No,Yes,Yes,Yes
244413112,No,No,No,No,No,No,No,Yes,No
244414151,No,Yes,Yes,Yes,Yes,Yes,No,No,No
244413511,No,No,No,No,No,No,No,Yes,No
244411594,Yes,No,No,No,No,No,Yes,No,No
244414432,No,Yes,No,No,No,No,No,No,No
244414221,Yes,No,No,No,No,No,No,Yes,No
244414298,No,No,No,No,No,No,No,Yes,No
244414534,No,No,No,No,No,No,Yes,Yes,No
244414047,Yes,No,No,No,Yes,Yes,No,Yes,No
244414103,No,No,No,No,No,No,No,Yes,No
244414403,No,No,No,No,No,Yes,No,Yes,No
244413938,No,No,No,No,Yes,No,No,Yes,No
244414506,No,No,No,No,No,No,No,Yes,No
244410267,No,Yes,No,No,No,Yes,Yes,Yes,No
244414364,Yes,No,No,No,Yes,No,No,No,No
244414022,No,No,No,No,No,Yes,No,No,No
244413085,No,No,No,No,No,No,No,Yes,No
244414107,No,No,No,No,No,No,No,Yes,No
244414482,No,No,No,No,No,No,No,Yes,No
244413972,Yes,No,No,No,No,Yes,No,Yes,No
244413340,Yes,No,No,No,No,Yes,No,Yes,No
244414265,Yes,No,No,No,No,No,Yes,Yes,No
244414413,No,No,No,No,No,No,No,No,Yes
244414005,Yes,No,No,No,No,Yes,No,Yes,No
244414651,No,No,No,No,No,Yes,No,Yes,No
244414478,No,No,No,No,Yes,No,Yes,Yes,No
244413984,No,Yes,Yes,Yes,Yes,No,No,No,No
244414072,No,No,No,No,No,No,No,Yes,No
244411276,Yes,No,No,No,No,No,No,No,No
244414504,Yes,No,No,No,No,No,No,Yes,Yes
244414176,Yes,No,No,No,No,No,No,No,No
244414302,No,No,No,No,No,No,No,Yes,No
244414025,Yes,No,No,No,No,No,Yes,Yes,No
244413321,No,No,Yes,No,No,No,No,No,No
244409608,No,No,No,No,Yes,No,No,No,No
244413932,No,No,No,No,No,No,Yes,Yes,No
244414373,No,No,No,No,Yes,No,No,No,No
244414198,No,No,No,No,No,No,No,Yes,No
244414160,No,No,No,No,Yes,No,Yes,Yes,No
244414667,No,No,No,No,No,No,No,Yes,No
244414766,Yes,No,No,No,Yes,Yes,No,No,No
244414530,No,No,No,No,No,No,No,Yes,No
244414451,No,No,No,No,No,No,Yes,Yes,No
244413951,Yes,No,No,Yes,No,Yes,Yes,No,No
244414721,No,No,No,No,No,No,No,Yes,No
244414274,No,No,No,No,No,No,No,Yes,No
244414502,No,No,No,No,No,No,No,Yes,No
244414719,No,No,No,No,No,No,No,Yes,No
244414702,No,No,No,No,No,No,No,Yes,No
244414472,No,No,No,No,Yes,No,No,No,No
244414630,No,No,No,No,No,No,No,Yes,No
244414582,No,No,No,No,No,No,No,Yes,No
244414715,No,No,No,No,No,No,No,Yes,No
244413952,No,No,No,No,No,No,Yes,Yes,No
244414701,No,No,No,No,No,No,No,Yes,Yes
244414340,No,No,No,No,Yes,No,No,Yes,No
244414746,Yes,No,No,No,No,No,No,No,No
244414553,No,No,No,No,Yes,Yes,No,Yes,No
244414748,No,Yes,No,No,No,No,No,No,No
244414208,Yes,No,Yes,No,No,No,No,Yes,Yes
244414847,Yes,No,No,No,No,No,No,No,No
244414604,No,Yes,Yes,No,Yes,Yes,No,No,No
244414508,No,No,No,No,Yes,No,Yes,No,No
244414800,Yes,No,No,No,Yes,No,No,Yes,No
244414471,No,No,No,No,No,No,No,Yes,No
244414749,Yes,No,No,No,No,No,No,No,No
244413962,No,No,No,No,No,No,No,Yes,No
244414550,No,No,No,No,Yes,No,No,Yes,No
244414767,No,No,Yes,No,Yes,Yes,No,No,No
244414352,No,No,No,No,Yes,Yes,No,Yes,No
244413819,No,No,No,No,Yes,Yes,Yes,Yes,No
244413258,Yes,No,No,No,Yes,No,Yes,No,No
244414327,Yes,No,No,No,Yes,No,No,No,No
244415000,No,No,No,No,Yes,Yes,No,Yes,Yes
244414397,No,No,No,No,Yes,No,No,Yes,No
244414330,No,Yes,No,No,Yes,Yes,Yes,No,Yes
244413965,No,No,No,No,No,No,No,Yes,No
244414922,No,No,No,No,No,No,Yes,Yes,No
244414707,No,Yes,Yes,No,Yes,Yes,No,Yes,No
244405225,Yes,No,No,No,No,No,No,No,No
244414433,Yes,No,No,No,Yes,No,No,Yes,No
244414869,No,No,No,No,No,No,No,Yes,No
244414960,No,No,No,No,No,No,Yes,Yes,No
244414934,No,Yes,No,No,No,Yes,Yes,Yes,No
244414574,Yes,No,No,No,Yes,No,No,Yes,No
244413802,Yes,No,No,No,Yes,Yes,No,Yes,No
244414793,Yes,No,Yes,No,No,No,No,Yes,No
244414981,Yes,No,No,No,No,No,No,No,No
244414823,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
244413867,No,No,No,No,No,No,No,Yes,Yes
244414273,Yes,No,No,No,No,No,Yes,No,No
244414908,No,No,No,No,No,No,No,Yes,No
244415178,No,No,No,No,No,No,No,Yes,No
244414992,No,No,No,No,Yes,No,No,No,No
244414676,No,No,No,No,No,No,No,Yes,No
244414622,No,No,No,No,Yes,Yes,Yes,Yes,No
244414923,Yes,Yes,No,No,Yes,No,Yes,No,No
244414949,No,No,No,No,No,No,No,Yes,No
244414382,No,No,No,No,No,No,No,Yes,Yes
244414896,No,No,Yes,No,Yes,Yes,No,Yes,Yes
244413677,No,Yes,Yes,No,Yes,No,No,No,No
244414880,No,No,No,No,Yes,Yes,Yes,Yes,No
244414732,No,No,No,No,No,No,No,Yes,No
244415104,No,No,Yes,No,Yes,No,No,Yes,No
244414998,No,Yes,No,No,No,No,No,Yes,Yes
244413779,No,No,No,No,No,No,No,Yes,No
244414631,Yes,No,No,No,No,No,No,Yes,No
244415264,No,No,No,No,Yes,No,No,No,No
244413717,No,No,No,No,No,No,No,Yes,No
244414735,No,No,No,No,No,No,No,Yes,No
244415183,No,No,No,No,Yes,No,No,No,No
244415057,No,No,No,No,No,No,No,Yes,No
244415230,No,No,No,No,Yes,No,Yes,No,No
244415042,Yes,No,No,No,Yes,Yes,No,No,No
244414520,No,No,No,No,Yes,Yes,No,Yes,No
244414986,No,No,No,No,No,No,No,Yes,No
244415239,No,No,No,No,Yes,Yes,No,Yes,No
244414771,Yes,No,No,No,Yes,No,No,No,No
244415111,No,No,No,No,No,No,No,No,Yes
244415269,No,No,No,No,No,Yes,Yes,Yes,No
244415274,Yes,No,No,No,Yes,No,No,Yes,No
244415260,No,No,No,No,No,No,No,Yes,No
244415145,No,No,No,No,Yes,No,Yes,Yes,Yes
244415001,No,No,No,No,No,No,No,Yes,No
244414881,No,No,No,No,Yes,Yes,No,Yes,No
244415303,No,No,No,No,No,No,No,Yes,No
244414636,Yes,No,No,No,Yes,No,No,No,No
244414821,No,Yes,No,No,No,No,No,Yes,No
244415314,No,No,No,No,No,No,No,Yes,No
244415492,No,No,No,No,No,No,Yes,No,No
244415409,No,Yes,No,No,No,Yes,No,Yes,No
244415446,No,No,No,No,No,No,No,Yes,No
244414907,Yes,No,No,No,Yes,Yes,Yes,No,No
244415612,No,Yes,Yes,No,No,Yes,Yes,No,No
244415018,Yes,No,Yes,No,No,No,No,No,No
244414196,Yes,No,No,No,No,No,No,No,No
244415403,No,No,No,No,No,No,No,No,Yes
244415309,No,No,No,No,No,No,Yes,Yes,No
244415315,No,No,No,No,No,No,No,Yes,No
244415358,No,No,No,No,No,No,No,Yes,No
244415486,No,No,No,No,Yes,No,No,Yes,No
244415214,No,No,No,No,No,No,No,No,Yes
244415619,No,No,No,No,No,No,Yes,Yes,No
244414894,No,No,No,No,No,No,No,Yes,No
244414212,No,Yes,Yes,No,No,No,Yes,Yes,No
244415601,No,No,No,No,No,No,No,Yes,No
244415350,No,Yes,Yes,No,No,No,No,No,No
244413909,No,No,No,No,No,No,No,Yes,Yes
244414474,Yes,No,No,No,No,No,No,No,No
244414355,No,No,No,No,No,No,No,Yes,No
244415123,No,No,No,No,Yes,Yes,Yes,Yes,No
244415685,Yes,No,No,No,No,No,No,No,No
244415332,No,Yes,Yes,Yes,No,No,No,No,No
244415338,Yes,No,No,No,Yes,No,Yes,Yes,No
244415311,No,No,No,No,No,No,No,Yes,No
244413651,Yes,No,No,No,No,No,No,Yes,No
244415543,No,Yes,No,No,Yes,No,No,Yes,No
244414332,No,No,No,No,Yes,No,No,Yes,No
244415567,Yes,No,No,No,Yes,No,Yes,Yes,No
244415495,No,No,No,No,No,No,No,No,Yes
244415394,Yes,No,No,No,No,No,No,Yes,No
244415586,No,No,No,No,Yes,No,No,Yes,No
244414842,Yes,No,No,No,Yes,Yes,No,Yes,No
244415421,No,Yes,Yes,No,No,No,Yes,Yes,No
244415621,Yes,No,No,No,No,Yes,No,No,No
244414895,Yes,No,No,No,No,Yes,Yes,No,No
244414864,No,No,No,No,No,Yes,No,Yes,No
244415545,No,No,No,No,No,No,No,Yes,No
244415226,No,No,No,No,No,No,Yes,No,No
244415503,No,No,No,No,No,No,Yes,Yes,No
244415254,Yes,No,No,No,Yes,Yes,No,Yes,No
244415365,No,Yes,No,No,No,No,No,No,No
244415445,No,No,No,No,No,No,No,Yes,No
244415323,Yes,No,No,No,No,No,No,No,No
244414745,No,No,No,No,No,No,Yes,Yes,No
244415451,Yes,No,No,No,Yes,No,No,Yes,No
244413978,Yes,No,No,No,No,No,No,Yes,No
244415736,No,No,No,No,Yes,No,No,No,No
244415273,No,No,No,No,No,No,No,Yes,No
244415561,No,No,No,No,No,No,No,Yes,No
244415662,No,No,No,No,Yes,No,Yes,No,No
244414787,Yes,No,No,No,Yes,No,Yes,Yes,No
244414620,No,No,No,No,No,Yes,Yes,Yes,No
244411746,No,No,No,No,No,No,No,Yes,No
244415525,Yes,No,No,No,Yes,No,No,Yes,No
244415737,Yes,No,No,No,No,No,No,No,No
244414972,Yes,No,No,No,No,No,No,No,No
244415147,No,No,No,No,No,Yes,Yes,Yes,No
244415068,No,No,No,No,No,No,No,Yes,No
244415326,No,No,No,No,Yes,No,No,No,No
244415805,No,No,No,No,Yes,No,No,Yes,No
244415624,Yes,No,No,No,No,No,No,Yes,No
244414220,Yes,No,Yes,No,Yes,Yes,Yes,No,No
244415566,No,No,No,No,No,No,No,Yes,No
244415157,Yes,No,No,No,No,No,No,Yes,No
244414527,Yes,No,Yes,No,No,No,No,Yes,No
244415564,No,No,No,No,No,No,No,Yes,No
244414606,Yes,No,No,No,No,No,Yes,No,No
244415555,No,No,No,No,No,No,No,Yes,No
244414547,No,No,No,No,No,No,No,Yes,No
244415194,Yes,No,No,No,Yes,Yes,No,No,No
244415548,No,No,No,No,No,No,No,Yes,No
244415355,Yes,Yes,No,No,Yes,Yes,No,No,No
244415288,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes
244415667,No,Yes,No,No,No,No,Yes,No,No
